ciclo_academico,tipo_de_est_programa,estatus_cursos,porcentaje_de_beca,porcentaje_des_matricula,monto_descuento_automatico,edad,sexo,discapacidad,porcentaje_de_discapacidades,numero_discapacidades,bim1_nota_metodologia_de_la_invest_y_tec,bim1_nota_computacion_y_sociedad,bim1_nota_fundamentos_de_tecnologias,bim1_nota_algoritmos_y_resolucion_de_pro,"bim1_nota_humanismo,_universidad_y_cultu",bim1_nota_fundamentos_matematicos,bim2_nota_metodologia_de_la_invest_y_tec,bim2_nota_computacion_y_sociedad,bim2_nota_fundamentos_de_tecnologias,bim2_nota_algoritmos_y_resolucion_de_pro,"bim2_nota_humanismo,_universidad_y_cultu",bim2_nota_fundamentos_matematicos,aab1_nota_metodologia_de_la_invest_y_tec,aab1_nota_computacion_y_sociedad,aab1_nota_fundamentos_de_tecnologias,aab1_nota_algoritmos_y_resolucion_de_pro,"aab1_nota_humanismo,_universidad_y_cultu",aab1_nota_fundamentos_matematicos,aab2_nota_metodologia_de_la_invest_y_tec,aab2_nota_computacion_y_sociedad,aab2_nota_fundamentos_de_tecnologias,aab2_nota_algoritmos_y_resolucion_de_pro,"aab2_nota_humanismo,_universidad_y_cultu",aab2_nota_fundamentos_matematicos,acdb1_nota_metodologia_de_la_invest_y_tec,acdb1_nota_computacion_y_sociedad,acdb1_nota_fundamentos_de_tecnologias,acdb1_nota_algoritmos_y_resolucion_de_pro,"acdb1_nota_humanismo,_universidad_y_cultu",acdb1_nota_fundamentos_matematicos,acdb2_nota_computacion_y_sociedad,acdb2_nota_fundamentos_de_tecnologias,acdb2_nota_algoritmos_y_resolucion_de_pro,"acdb2_nota_humanismo,_universidad_y_cultu",acdb2_nota_fundamentos_matematicos,apeb1_nota_metodologia_de_la_invest_y_tec,apeb1_nota_computacion_y_sociedad,apeb1_nota_fundamentos_de_tecnologias,apeb1_nota_algoritmos_y_resolucion_de_pro,"apeb1_nota_humanismo,_universidad_y_cultu",apeb1_nota_fundamentos_matematicos,apeb2_nota_computacion_y_sociedad,apeb2_nota_algoritmos_y_resolucion_de_pro,cluster,Componente_1,Componente_2,Componente_3
6,CONTINUO,CURSOS INSCRITOS,20,20,191.3,23,HOMBRE,NO,0,0,6.44,8.38,9.03,8.71,8.58,9.25,8.91,9.25,9.44,9.08,9.31,9.23,2.25,2.83,2.76,2.21,3.38,2.95,2.41,3.19,3.3,2.58,2.81,3.11,2.35,2.55,3.29,3.5,2.6,3.3,3.21,3.29,3.5,3.5,3.12,1.84,3.0,2.98,3.0,2.6,3.0,2.85,3.0,Bueno,100.83794730448166,-14.856582088897252,11.73357062180451
5,CONTINUO,CURSOS INSCRITOS,60,100,56.0,27,HOMBRE,NO,0,0,8.37,8.43,9.08,9.57,8.81,9.01,9.56,9.21,9.09,9.75,9.88,8.69,2.71,3.38,3.13,3.07,2.91,2.86,3.06,3.0,3.07,3.25,3.38,2.99,2.88,2.12,2.97,3.5,2.9,3.19,3.43,3.17,3.5,3.5,2.7,2.78,2.93,2.98,3.0,3.0,2.96,2.78,3.0,Bueno,-40.378548182037065,31.53963532048007,75.18767946528742
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,7.83,9.2,7.36,9.17,9.31,9.03,8.52,9.29,8.54,7.65,9.36,8.77,2.91,3.25,2.93,3.07,2.88,2.88,2.69,3.31,2.9,2.9,3.06,2.68,2.48,2.95,1.45,3.5,3.43,3.15,3.2,2.98,1.75,3.3,3.09,2.44,3.0,2.98,2.6,3.0,3.0,2.78,3.0,Bueno,-81.97235520960812,12.446106377806164,-46.34968692677311
3,CONTINUO,CURSOS CADUCADOS,15,30,178.16,27,HOMBRE,NO,0,0,7.41,9.03,9.22,9.53,8.77,8.96,8.69,8.72,9.17,9.0,9.44,8.16,2.26,2.9,2.97,3.03,2.94,2.92,2.19,2.81,2.8,2.5,2.94,2.26,2.9,3.35,3.27,3.5,2.83,3.08,3.21,3.37,3.5,3.5,2.9,2.25,2.78,2.98,3.0,3.0,2.96,2.7,3.0,Bueno,88.94428892832684,-2.5510922667905853,13.070712512536424
1,NUEVO,CURSOS INSCRITOS,60,5,0.0,39,HOMBRE,NO,0,0,6.16,7.26,8.86,7.68,5.75,6.19,0.0,1.47,0.13,0.0,0.45,1.37,2.61,2.94,3.07,2.28,0.95,0.78,-1.0,0.5,0.13,0.0,0.45,0.44,2.35,1.32,2.81,2.5,1.8,2.71,0.0,0.0,0.0,0.0,0.33,1.2,3.0,2.98,2.9,3.0,2.7,0.97,0.0,Regular,-94.81205693856026,-24.50337072828986,-1.8773746045870048
6,CONTINUO,CURSOS INSCRITOS,8,20,118.25,40,HOMBRE,NO,0,0,7.35,9.45,9.08,8.24,7.99,8.51,8.61,9.04,9.08,9.27,8.86,7.41,2.61,3.25,2.8,2.94,3.09,2.95,2.18,3.26,2.83,2.77,3.01,1.88,3.13,3.35,3.38,2.5,2.1,2.99,2.78,3.25,3.5,3.1,2.68,1.61,2.85,2.9,2.8,2.8,2.57,3.0,3.0,Bueno,31.881415841299027,4.027520750441416,-8.995036964289726
5,CONTINUO,CURSOS INSCRITOS,20,20,85.18,33,HOMBRE,NO,0,0,7.36,-1.0,9.41,-1.0,-1.0,9.1,8.41,-1.0,9.17,-1.0,-1.0,8.08,2.3,-1.0,3.03,-1.0,-1.0,2.91,1.91,-1.0,2.87,-1.0,-1.0,2.18,2.7,-1.0,3.4,-1.0,-1.0,3.32,-1.0,3.3,-1.0,-1.0,3.3,2.36,-1.0,2.98,-1.0,-1.0,2.87,-1.0,-1.0,Ruido,-3.3560840467463966,1.9396193833190956,-4.658506707805275
6,CONTINUO,CURSOS INSCRITOS,40,20,0.0,35,MUJER,NO,0,0,6.58,9.01,9.41,9.17,9.71,8.92,8.93,8.82,9.17,9.13,9.38,8.68,2.53,2.81,3.27,2.67,3.31,2.52,2.47,3.19,2.8,2.83,2.88,2.98,2.55,3.35,3.17,3.5,3.4,3.4,2.78,3.37,3.5,3.5,2.7,1.5,2.85,2.97,3.0,3.0,3.0,2.85,2.8,Bueno,-90.39083035578597,-1.8534232024863024,-4.563576136154293
1,NUEVO,CURSOS INSCRITOS,10,5,87.5,39,HOMBRE,NO,0,0,6.92,8.73,6.9,9.4,8.75,9.14,6.09,7.59,4.97,4.33,4.5,5.63,2.17,3.08,2.3,2.9,2.25,2.91,1.84,2.59,1.77,2.33,2.0,2.13,3.25,2.95,2.0,3.5,3.5,3.23,3.5,2.0,1.0,1.5,1.33,1.5,2.7,2.6,3.0,3.0,3.0,1.5,1.0,Bueno,1.3679162258283881,-2.8820842069435098,-22.85452335257237
1,NUEVO,CURSOS INSCRITOS,10,0,144.71,39,HOMBRE,NO,0,0,6.41,-1.0,9.12,6.92,-1.0,8.2,7.33,-1.0,7.35,3.75,-1.0,5.86,2.16,-1.0,2.83,2.67,-1.0,2.34,2.47,-1.0,2.6,2.75,-1.0,1.73,2.6,-1.0,3.34,1.25,-1.0,3.04,-1.0,1.9,0.0,-1.0,1.13,1.65,-1.0,2.95,3.0,-1.0,2.82,-1.0,1.0,Ruido,57.142731588367425,-13.446316253713372,-17.660411819685976
1,NUEVO,CURSOS INSCRITOS,0,5,213.02,39,HOMBRE,NO,0,0,1.31,3.33,2.43,3.12,3.39,1.78,7.4,7.04,7.91,4.75,8.96,5.17,1.31,2.15,2.03,2.42,2.39,0.97,1.31,2.56,2.33,1.95,3.06,1.17,0.0,0.8,0.0,0.0,0.0,0.0,3.2,2.88,2.0,3.1,1.3,0.0,0.38,0.4,0.7,1.0,0.81,1.28,0.8,Regular,126.045158909394,-12.854771235606412,-10.608068311769767
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,2.42,7.54,5.33,7.73,8.26,3.79,8.31,5.74,6.78,5.42,6.65,6.17,1.67,2.94,2.63,2.73,2.96,1.54,1.88,3.0,2.07,1.92,2.55,2.09,0.0,1.6,0.0,2.0,3.1,0.75,1.28,1.78,2.5,3.1,1.58,0.75,3.0,2.7,3.0,2.2,1.5,1.46,1.0,Regular,-82.16464448118276,13.308180941955875,-46.12494550897112
4,CONTINUO,CURSOS INSCRITOS,10,20,102.58,22,HOMBRE,NO,0,0,-1.0,8.92,7.2,9.55,9.54,8.87,-1.0,7.76,7.25,7.43,5.58,8.77,2.01,3.08,2.5,3.15,3.04,3.09,0.95,3.2,2.8,2.93,3.08,2.56,-1.0,2.91,2.7,3.5,3.5,2.82,2.0,3.1,3.5,1.5,3.21,1.6,2.93,2.0,2.9,3.0,2.96,2.56,1.0,Bueno,15.973519264659847,5.401349405862129,-8.129850950545698
1,NUEVO,CURSOS INSCRITOS,10,5,191.73,39,HOMBRE,NO,0,0,3.5,4.73,4.3,7.34,6.55,6.97,3.83,6.18,6.38,4.75,3.99,6.32,1.78,2.4,1.7,2.24,1.65,2.4,2.23,2.88,1.73,2.45,1.94,1.92,1.23,1.2,1.0,2.5,1.9,2.14,1.05,3.15,1.5,1.8,1.55,0.49,1.13,1.6,2.6,3.0,2.43,2.25,0.8,Regular,103.20399453584092,-17.13659311679014,-7.191940798529211
1,NUEVO,CURSOS INSCRITOS,0,5,157.29,39,HOMBRE,NO,0,0,4.71,7.04,6.26,9.61,7.4,6.74,0.95,7.64,6.9,7.18,6.11,7.89,0.85,2.88,2.66,3.11,0.9,0.86,0.95,3.31,2.6,2.68,1.76,2.24,1.5,1.38,2.0,3.5,3.5,3.16,2.83,2.95,3.5,3.35,2.65,2.36,2.78,1.6,3.0,3.0,2.72,1.5,1.0,Bueno,71.68234595906625,-5.641196355585912,-19.25410311593374
1,NUEVO,CURSOS INSCRITOS,10,5,189.4,39,HOMBRE,NO,0,0,0.35,3.16,0.3,0.0,2.36,1.74,0.0,0.0,-1.0,0.0,0.0,0.0,0.35,0.5,0.3,0.0,0.4,0.13,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.31,0.0,0.0,1.96,1.01,0.0,-1.0,0.0,0.0,0.0,0.0,1.35,-1.0,0.0,0.0,0.6,-1.0,0.0,Critico,100.54321559995883,-15.13630096662929,-7.1477879546886935
1,NUEVO,CURSOS INSCRITOS,0,0,117.79,39,HOMBRE,NO,0,0,4.2,-1.0,4.0,2.69,-1.0,7.16,0.0,-1.0,0.3,0.0,-1.0,2.45,1.68,-1.0,2.2,1.99,-1.0,1.68,-1.0,-1.0,0.3,0.0,-1.0,0.59,0.83,-1.0,1.8,0.0,-1.0,2.7,-1.0,-1.0,0.0,-1.0,0.36,1.69,-1.0,-1.0,0.7,-1.0,2.78,-1.0,0.0,Critico,32.665162278050666,-1.700825047503213,-28.249974824085374
2,CONTINUO,CURSOS INSCRITOS,0,20,24.77,19,HOMBRE,NO,0,0,0.4,7.45,6.29,8.57,9.34,7.32,1.59,9.39,5.19,6.87,5.7,8.94,0.4,3.1,2.69,3.07,2.84,2.81,1.59,3.33,2.69,2.67,3.2,2.94,0.0,1.35,1.0,2.5,3.5,1.75,3.35,2.5,3.5,1.5,3.33,0.0,-1.0,-1.0,3.0,3.0,2.76,-1.0,0.7,Bueno,-58.10679539569278,23.553695072682235,-26.19657848978872
1,CONTINUO,CURSOS CADUCADOS,10,5,143.28,30,HOMBRE,NO,0,0,3.7,5.14,6.46,5.64,4.25,8.27,0.0,2.86,0.23,0.0,0.2,1.55,1.87,2.04,2.06,1.94,2.2,2.46,-1.0,0.5,0.23,0.0,0.2,0.39,1.23,1.6,1.5,3.0,1.05,2.96,1.35,0.0,0.0,0.0,1.01,0.6,1.5,2.9,0.7,1.0,2.85,1.01,0.0,Regular,55.62702336976546,-9.514843579761964,-13.252543910986937
1,CONTINUO,CURSOS INSCRITOS,10,100,48.97,25,HOMBRE,NO,0,0,0.0,6.76,5.03,1.03,2.9,0.71,0.0,0.0,-1.0,0.23,0.0,0.0,0.0,0.9,0.23,0.8,-1.0,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.5,2.0,0.13,1.6,0.0,0.0,-1.0,0.13,0.0,0.0,0.0,2.36,2.8,0.1,-1.0,0.51,-1.0,0.1,Critico,-37.52232753171603,70.35662497789178,41.10487049273691
1,NUEVO,CURSOS INSCRITOS,10,5,141.57,39,HOMBRE,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,Critico,53.702483334451586,-8.117293804540536,-14.248209557175738
6,CONTINUO,CURSOS INSCRITOS,18,20,161.73,24,HOMBRE,NO,0,0,9.02,9.6,9.18,9.92,9.1,9.43,9.22,9.48,9.69,9.33,8.69,8.77,3.14,3.31,2.73,3.42,3.0,3.03,2.72,3.25,3.3,2.83,3.19,2.5,3.25,3.29,3.47,3.5,3.3,3.4,3.23,3.39,3.5,2.5,3.27,2.63,3.0,2.98,3.0,2.8,3.0,3.0,3.0,Bueno,72.36958744274982,-9.428910073956713,5.846111939951534
1,NUEVO,CURSOS INSCRITOS,10,5,189.4,39,HOMBRE,NO,0,0,5.93,9.0,6.83,8.32,8.13,6.02,8.41,9.35,8.64,7.75,8.59,8.2,2.07,2.75,2.1,2.32,2.23,1.48,1.91,3.19,2.67,2.25,2.69,2.26,2.1,3.32,2.23,3.0,3.3,1.69,3.35,3.31,2.5,3.5,2.94,1.76,2.93,2.5,3.0,2.6,2.85,2.81,3.0,Bueno,101.11569026056783,-17.62398492733239,-7.699336929378403
2,CONTINUO,CURSOS INSCRITOS,5,30,213.02,25,MUJER,NO,0,0,6.84,8.61,7.93,9.12,8.9,8.08,8.91,8.4,8.8,9.0,9.25,8.23,2.04,2.61,2.43,2.72,2.4,2.72,2.41,3.14,2.5,2.5,2.89,2.25,3.0,3.0,3.1,3.5,3.5,2.68,2.77,3.3,3.5,3.36,3.05,1.8,3.0,2.4,2.9,3.0,2.68,2.49,3.0,Bueno,125.08055963960527,-0.3677344629736661,11.730369452199952
6,CONTINUO,CURSOS INSCRITOS,18,20,161.73,27,MUJER,NO,0,0,8.22,8.98,8.22,9.67,9.31,9.25,8.78,9.55,9.57,9.17,9.54,9.28,2.69,2.59,2.8,3.17,2.81,2.98,2.28,3.38,3.2,2.67,3.44,2.86,3.35,3.46,2.47,3.5,3.5,3.27,3.21,3.37,3.5,3.5,3.42,2.18,2.93,2.95,3.0,3.0,3.0,2.96,3.0,Bueno,72.36109740815404,-9.388665097084438,5.530551777948811
6,CONTINUO,CURSOS INSCRITOS,10,20,175.8,21,HOMBRE,NO,0,0,8.22,9.23,8.93,9.37,9.28,8.87,8.84,9.1,9.33,9.2,9.31,9.01,2.69,3.2,2.73,2.87,2.78,2.81,2.34,3.26,3.13,2.7,2.81,2.68,3.35,3.03,3.2,3.5,3.5,3.2,3.14,3.5,3.5,3.5,3.33,2.18,3.0,3.0,3.0,3.0,2.86,2.7,3.0,Bueno,87.76578830215023,-5.745789925927893,2.8495142550330312
5,CONTINUO,CURSOS INSCRITOS,8,20,89.85,28,HOMBRE,NO,0,0,8.41,8.69,8.51,9.6,9.36,8.73,8.54,8.5,9.74,8.8,9.3,8.83,2.1,2.96,2.54,3.2,3.26,2.85,2.04,3.25,3.37,2.9,2.95,3.06,3.35,2.95,2.97,3.5,3.1,3.21,2.93,3.37,3.0,3.35,2.77,2.96,2.78,3.0,2.9,3.0,2.67,2.32,2.9,Bueno,4.108529514715427,7.872028261525177,-12.051219367784892
6,CONTINUO,CURSOS INSCRITOS,18,20,151.62,34,HOMBRE,NO,0,0,7.49,8.97,9.03,9.45,9.56,8.24,8.84,9.46,9.3,8.83,9.36,9.25,2.86,2.94,2.53,2.95,3.06,2.04,2.34,3.41,2.8,2.33,3.06,2.75,2.45,3.03,3.5,3.5,3.5,3.39,3.05,3.5,3.5,3.5,3.5,2.18,3.0,3.0,3.0,3.0,2.81,3.0,3.0,Bueno,62.469506134477214,-7.881096214741354,3.302979149411335
6,CONTINUO,CURSOS INSCRITOS,10,20,108.31,22,HOMBRE,NO,0,0,6.35,9.42,8.17,8.59,6.64,8.57,8.4,8.87,8.92,8.95,8.63,8.35,2.26,3.14,2.27,2.19,2.69,2.69,2.16,3.13,2.67,2.45,3.13,2.17,2.4,3.35,2.93,3.5,1.35,3.06,2.99,3.25,3.5,3.5,3.33,1.69,2.93,2.97,2.9,2.6,2.82,2.75,3.0,Bueno,21.702071562978443,4.061634053142807,-7.25643503650916
3,CONTINUO,CURSOS INSCRITOS,0,20,206.12,19,HOMBRE,NO,0,0,7.49,9.25,8.53,8.91,9.1,8.5,9.08,9.19,8.36,7.53,8.26,7.78,2.23,3.19,2.3,2.41,3.0,2.77,2.58,3.19,2.3,2.03,2.76,1.94,2.9,3.28,3.45,3.5,3.5,2.96,3.3,3.13,2.5,2.9,3.14,2.36,2.78,2.78,3.0,2.6,2.77,2.7,3.0,Bueno,119.43887451856381,-2.8178600425579203,0.8491575269403041
2,CONTINUO,CURSOS INSCRITOS,10,100,80.78,23,HOMBRE,NO,0,0,6.24,8.25,8.34,-1.0,7.14,9.05,8.41,8.69,9.01,-1.0,7.04,8.67,2.41,3.25,2.97,2.33,2.94,2.75,2.06,3.06,2.8,0.25,2.94,2.52,1.5,2.15,3.37,-1.0,1.8,3.3,2.93,3.21,-1.0,3.1,3.15,2.33,2.85,2.0,0.03,2.4,3.0,2.7,-1.0,Bueno,-5.993012210566582,63.96473571691305,45.8348548848785
1,NUEVO,CURSOS INSCRITOS,0,5,215.6,39,HOMBRE,NO,0,0,5.5,8.03,6.9,4.57,8.91,7.82,8.61,6.85,7.88,5.75,9.5,7.8,1.7,1.75,2.14,2.77,3.16,2.6,2.16,2.94,3.0,2.75,3.2,2.27,2.0,3.35,1.78,1.0,2.95,2.22,1.35,1.88,2.0,3.5,2.53,1.8,2.93,2.98,0.8,2.8,3.0,2.56,1.0,Bueno,128.76167778905932,-14.127351677207928,-10.460305409612959
5,CONTINUO,CURSOS CADUCADOS,60,20,107.4,25,MUJER,NO,0,0,5.74,8.49,7.91,9.19,7.09,7.35,8.28,8.87,9.3,8.15,8.95,8.78,1.97,2.84,2.34,2.69,2.59,1.93,1.78,3.03,2.93,2.15,2.95,2.58,2.23,3.1,2.77,3.5,2.1,2.65,3.06,3.37,3.0,3.0,3.2,1.54,2.55,2.8,3.0,2.4,2.77,2.78,3.0,Bueno,10.44599909783594,-30.83602092554093,26.08741502879835
2,CONTINUO,CURSOS INSCRITOS,10,100,136.02,39,HOMBRE,NO,0,0,4.69,7.5,7.06,6.66,6.59,7.59,5.2,7.1,2.75,4.47,9.19,7.63,1.84,3.0,2.5,2.14,2.19,2.62,1.7,2.64,2.75,2.42,2.69,2.74,1.35,1.5,2.68,3.5,1.5,2.15,1.5,0.0,1.03,3.5,1.89,1.5,3.0,1.88,1.02,2.9,2.82,2.96,1.02,Bueno,48.03967807345574,56.2795298944453,52.19223085739935
3,CONTINUO,CURSOS INSCRITOS,18,20,128.26,35,HOMBRE,NO,0,0,7.88,9.47,9.39,9.91,7.56,9.16,9.63,9.8,9.88,9.67,9.29,9.28,2.33,3.19,3.13,3.41,3.06,2.96,3.13,3.5,3.4,3.17,3.19,2.86,3.3,3.35,3.36,3.5,1.5,3.2,3.3,3.48,3.5,3.5,3.42,2.25,2.93,2.9,3.0,3.0,3.0,3.0,3.0,Bueno,39.641428192106886,-4.644219480392757,-0.31081449918276927
2,CONTINUO,CURSOS CADUCADOS,15,25,104.31,24,MUJER,NO,0,0,7.76,-1.0,8.08,9.57,-1.0,8.01,8.68,-1.0,9.28,7.98,-1.0,8.9,1.97,2.6,2.43,3.07,2.38,1.98,2.22,1.0,2.87,2.78,1.0,2.4,2.9,-1.0,2.75,3.5,-1.0,3.03,-1.0,3.41,3.0,-1.0,3.5,2.89,1.5,2.9,3.0,0.5,3.0,-1.0,2.2,Ruido,16.494352030646755,5.52635772489564,-0.916067700286565
4,CONTINUO,CURSOS INSCRITOS,8,20,51.28,26,MUJER,NO,0,0,9.19,9.76,9.53,9.58,9.53,8.83,9.08,9.62,9.21,9.58,9.75,8.26,2.84,3.26,3.07,3.08,3.03,2.56,2.58,3.19,2.8,3.08,3.25,2.21,3.35,3.5,3.47,3.5,3.5,3.31,3.5,3.41,3.5,3.5,3.05,3.0,3.0,2.99,3.0,3.0,2.96,2.93,3.0,Bueno,-33.58911926272329,13.191502047689209,-17.631485466624824
5,CONTINUO,CURSOS INSCRITOS,10,20,86.55,32,HOMBRE,NO,0,0,7.2,8.75,8.6,8.85,8.75,8.56,8.21,8.89,8.15,8.17,9.44,8.25,2.31,2.95,2.5,2.35,2.25,2.84,1.78,2.69,2.5,2.42,2.94,2.28,2.9,2.95,3.1,3.5,3.5,2.88,3.35,3.1,2.75,3.5,2.97,1.99,2.85,3.0,3.0,3.0,2.84,2.85,3.0,Bueno,0.43667539539880196,7.099160465566973,-11.585088356310875
6,CONTINUO,CURSOS INSCRITOS,8,20,146.5,20,MUJER,NO,0,0,7.28,9.09,8.8,9.24,8.86,9.22,8.78,9.29,9.56,9.73,8.71,9.48,2.66,3.06,2.75,2.94,3.11,2.91,2.5,3.25,3.13,3.23,3.01,3.31,2.48,3.1,3.07,3.5,3.15,3.31,3.34,3.43,3.5,3.1,3.4,2.14,2.93,2.98,2.8,2.6,3.0,2.7,3.0,Bueno,59.51814579096085,-0.18514151589556888,-2.766145291452136
4,CONTINUO,CURSOS CADUCADOS,18,20,170.66,33,HOMBRE,NO,0,0,8.47,9.63,9.19,9.4,9.56,9.46,9.06,9.2,9.02,9.5,9.75,9.48,2.71,3.13,2.87,2.9,3.26,2.99,2.56,3.31,2.9,3.0,3.25,2.98,3.43,3.5,3.33,3.5,3.5,3.47,2.93,3.27,3.5,3.5,3.5,2.33,3.0,2.99,3.0,2.8,3.0,2.96,3.0,Bueno,81.11218273709846,-10.683509827851292,6.20363257697617
6,CONTINUO,CURSOS INSCRITOS,8,20,97.66,29,HOMBRE,NO,0,0,8.08,9.07,7.24,9.69,7.69,8.72,8.44,9.21,9.56,9.5,9.16,9.68,2.83,3.44,3.06,3.19,3.19,2.75,1.94,3.26,3.13,3.0,3.01,3.26,2.7,2.7,1.2,3.5,1.5,3.33,3.43,3.43,3.5,3.15,3.42,2.55,2.93,2.98,3.0,3.0,2.64,2.52,3.0,Bueno,11.748107697519929,6.806934073302564,-10.945177764485525
5,CONTINUO,CURSOS INSCRITOS,10,20,44.23,29,HOMBRE,NO,0,0,6.98,7.08,7.98,7.78,7.21,8.82,8.51,7.35,9.16,6.58,9.19,8.67,2.06,2.88,2.4,2.28,2.31,2.76,2.2,3.0,3.1,3.08,3.09,3.07,3.08,1.35,2.6,2.5,2.1,3.16,1.35,3.31,2.5,3.1,2.68,1.84,2.85,2.98,3.0,2.8,2.9,3.0,1.0,Bueno,-41.00119683490914,13.24407144234643,-17.506879680631272
3,CONTINUO,CURSOS CADUCADOS,0,20,193.31,25,HOMBRE,NO,0,0,6.46,9.23,6.29,9.02,-1.0,8.65,8.25,8.7,8.57,6.45,-1.0,7.96,2.18,3.18,1.54,2.72,2.28,2.93,1.97,3.01,2.47,2.8,0.95,2.84,2.1,3.35,2.55,3.5,-1.0,3.23,3.15,3.1,2.75,-1.0,2.52,2.18,2.7,2.2,2.8,1.95,2.49,2.54,0.9,Bueno,106.78621883933036,-0.28430634137567024,-1.4357755757523973
1,NUEVO,CURSOS INSCRITOS,60,0,0.0,39,HOMBRE,NO,0,0,3.72,5.54,4.3,5.48,6.71,5.19,5.2,5.24,6.07,3.28,5.05,5.28,1.83,2.53,1.7,1.78,0.96,1.54,0.8,0.65,0.67,0.63,0.75,0.66,1.48,1.28,2.2,3.0,2.95,1.96,3.15,3.3,2.25,3.3,1.87,0.41,1.73,0.4,0.7,2.8,1.69,1.44,0.4,Regular,-94.67497034164167,-28.457726336399634,-5.576129135614639
6,CONTINUO,CURSOS INSCRITOS,10,20,131.85,20,HOMBRE,NO,0,0,5.75,8.76,7.84,8.77,8.8,8.31,8.28,8.96,8.38,8.78,8.91,7.77,2.34,2.95,2.07,2.27,2.5,2.5,2.0,2.75,2.1,2.28,3.01,2.54,2.7,2.88,2.87,3.5,3.3,3.12,3.21,3.43,3.5,2.9,2.39,0.71,2.93,2.9,3.0,3.0,2.69,3.0,3.0,Bueno,44.71507721676046,0.7356196018232467,-3.5665261838555273
3,CONTINUO,CURSOS INSCRITOS,8,20,126.42,29,HOMBRE,NO,0,0,9.07,9.29,9.02,9.83,9.55,9.13,9.28,9.16,8.97,9.5,9.63,9.6,2.98,2.94,3.1,3.33,3.25,2.83,2.78,3.06,2.9,3.0,3.13,3.32,3.28,3.35,2.97,3.5,3.3,3.3,3.1,3.07,3.5,3.5,3.28,2.81,3.0,2.95,3.0,3.0,3.0,3.0,3.0,Bueno,39.90688851860439,2.5693073614196558,-6.74414386614892
3,CONTINUO,CURSOS INSCRITOS,10,20,119.97,25,HOMBRE,NO,0,0,5.97,-1.0,9.06,9.49,8.91,8.78,9.38,-1.0,8.8,5.58,8.58,7.89,2.29,3.31,2.77,2.99,3.01,2.98,2.88,0.95,2.4,2.58,3.08,2.69,2.63,-1.0,3.39,3.5,2.9,2.87,-1.0,3.4,2.0,3.1,2.28,1.05,3.5,2.9,3.0,3.0,2.93,-1.0,1.0,Bueno,32.97410483684912,2.847368116050098,-5.7962791070172175
2,CONTINUO,CURSOS CADUCADOS,5,25,213.02,27,MUJER,NO,0,0,6.99,9.19,8.52,9.28,9.59,8.15,7.1,8.72,9.54,8.17,9.04,8.56,1.64,2.94,2.3,2.78,3.15,2.58,2.1,3.28,3.07,2.27,3.44,2.61,3.4,3.25,3.25,3.5,3.44,3.18,2.93,3.47,3.0,2.6,3.46,1.95,3.0,2.97,3.0,3.0,2.39,2.51,2.9,Bueno,125.13074105254199,-3.8548271044084443,7.944976275776942
1,NUEVO,CURSOS INSCRITOS,0,5,97.23,39,HOMBRE,NO,0,0,7.61,9.58,8.6,8.85,9.55,8.06,6.83,6.76,9.07,3.67,7.78,7.04,2.38,3.23,2.6,2.55,3.2,2.43,1.98,2.84,2.67,2.67,1.98,2.42,2.3,3.35,3.0,3.5,3.35,3.11,1.35,3.4,0.0,3.2,2.13,2.93,3.0,3.0,2.8,3.0,2.52,2.57,1.0,Bueno,13.017835634545545,2.478607966644886,-28.20253220741063
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,5.14,7.08,7.76,8.21,6.8,4.92,6.86,7.08,7.42,3.73,7.25,6.47,2.51,3.13,2.1,2.71,2.6,0.75,0.95,1.0,0.97,0.93,0.95,0.86,0.9,1.32,3.4,2.5,1.4,1.3,3.3,3.45,2.0,3.3,2.68,1.73,2.63,2.26,3.0,2.8,2.87,2.78,0.8,Regular,-82.14158074237936,13.208296350398772,-46.176867862885096
1,NUEVO,CURSOS INSCRITOS,0,0,0.0,39,HOMBRE,NO,0,0,2.04,3.35,1.93,2.58,3.01,6.81,0.5,1.75,0.67,0.0,2.0,4.0,2.04,2.0,1.93,1.58,2.01,1.9,0.5,0.5,0.67,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,1.15,0.0,1.35,-1.0,1.0,1.0,3.0,1.25,0.0,Regular,-82.45598814715025,14.558087088017539,-45.85907357850007
